Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1189,5,3,68.0,8935,1,1,0,3,4,0,5,2,2,0,5,7,4,2002,2002,1,1,12,13,1,52,2,4,2,2,4,3,6,0,6,0,831,831,1,0,1,0,831,829,0,1660,0,0,2,1,3,1,2,7,6,0,3,1,2002.0,2,2,493,5,5,2,144,68,0,0,0,0,3,4,1,0,6,3,8,4,12.180759965737865
1190,5,3,60.0,7500,1,1,3,3,4,0,8,2,2,0,5,7,4,1999,1999,1,1,12,13,2,0,3,4,2,4,4,3,6,0,6,0,994,994,1,2,1,0,1028,776,0,1804,0,0,2,1,3,1,2,7,6,1,5,1,1999.0,0,2,442,5,5,2,140,60,0,0,0,0,3,4,1,0,5,4,8,4,12.149507585033074
1191,14,3,73.0,32463,1,1,3,2,4,1,11,2,2,1,2,4,3,1961,1975,1,1,8,8,3,94,3,2,1,4,4,0,1,1159,6,0,90,1249,1,0,1,0,1622,0,0,1622,1,0,1,0,3,1,3,7,6,1,5,0,1975.0,0,4,1356,5,5,2,439,0,0,0,0,0,3,4,1,0,2,1,8,4,12.031725210748633
1192,12,1,24.0,2645,1,2,3,3,4,0,21,2,2,3,5,8,4,1999,2000,1,1,8,8,1,261,2,4,2,2,4,3,6,0,6,0,776,776,1,0,1,0,764,677,0,1441,0,0,2,1,2,1,2,5,6,0,3,5,1999.0,3,2,492,5,5,2,206,0,0,0,0,0,3,4,1,0,10,1,8,4,12.066816325306588
1193,4,4,60.0,9600,1,0,3,3,4,0,17,2,2,0,0,5,7,1925,1994,2,1,12,13,2,0,3,4,2,4,4,2,6,0,6,0,702,702,1,2,1,0,842,630,0,1472,0,0,1,0,3,1,2,6,6,0,3,5,1925.0,3,1,250,5,1,1,0,0,84,0,0,0,3,1,1,0,6,1,8,4,11.736077016252437
1194,11,4,73.0,4500,1,1,3,3,2,0,11,2,2,4,2,6,4,1999,1999,3,1,12,13,1,248,3,4,2,0,4,3,2,883,6,0,341,1224,1,0,1,0,1224,0,0,1224,1,0,2,0,2,1,3,5,6,0,3,1,1999.0,0,2,402,5,5,2,0,304,0,0,0,0,3,4,1,0,5,3,8,4,12.013706813470414
1195,5,3,80.0,9364,1,1,3,3,0,0,19,2,2,0,5,6,6,1969,1969,1,1,6,6,3,88,3,4,1,4,4,3,0,371,6,0,292,663,1,4,1,0,663,689,0,1352,0,0,1,1,4,1,3,7,6,0,3,1,1969.0,0,1,299,5,5,2,379,36,0,0,0,0,3,2,1,0,2,4,8,4,11.970356641103
1196,5,3,51.0,8029,1,1,0,3,4,0,8,2,2,0,5,6,4,2005,2005,1,1,12,13,2,0,3,4,2,2,4,3,6,0,6,0,728,728,1,0,1,0,728,728,0,1456,0,0,2,1,3,1,2,8,6,0,3,1,2005.0,0,2,400,5,5,2,100,24,0,0,0,0,3,4,1,0,6,2,8,4,12.07824495582233
1197,5,3,58.0,14054,1,1,0,3,4,0,8,2,2,0,5,7,4,2006,2006,1,1,12,13,2,0,2,4,2,2,4,0,6,0,6,0,879,879,1,0,1,0,879,984,0,1863,0,0,2,1,4,1,2,9,6,1,2,3,2006.0,0,3,660,5,5,2,100,17,0,0,0,0,3,4,1,0,10,0,6,5,12.297790015278649
1198,7,4,65.0,8850,1,1,0,0,0,0,17,2,2,0,4,7,5,1916,1950,1,1,8,8,2,0,3,4,0,4,4,3,6,0,6,0,815,815,1,0,1,0,815,875,0,1690,0,0,1,0,3,1,3,7,6,1,2,5,1916.0,3,1,225,5,5,2,0,0,330,0,0,0,3,4,1,0,6,0,5,4,11.87757552297847
1199,0,3,70.0,9100,1,1,3,3,4,0,5,2,2,0,2,7,4,2001,2001,1,1,12,13,2,0,2,4,2,2,4,3,6,0,6,0,1212,1212,1,0,1,0,1212,0,0,1212,0,0,2,0,3,1,2,6,6,0,3,1,2001.0,2,2,573,5,5,2,356,0,0,0,0,0,3,4,1,0,5,3,8,4,12.089544447235971
1200,0,3,75.0,11235,1,1,3,3,4,0,19,2,2,0,2,4,4,1963,1979,1,1,6,6,1,24,3,4,1,4,4,3,5,547,6,0,504,1051,1,2,1,0,1382,0,0,1382,0,0,1,1,3,1,3,6,6,1,4,1,1974.0,3,2,459,5,5,2,0,82,0,0,0,0,3,4,1,0,9,0,8,4,11.904974309480181
1201,0,3,71.0,9353,1,1,3,3,4,0,12,2,2,0,2,4,4,1970,1970,1,1,8,8,2,0,3,4,1,4,4,3,6,0,6,0,864,864,1,2,1,0,864,0,0,864,0,0,1,0,3,1,3,5,6,0,3,1,1972.0,3,1,280,5,5,2,0,0,0,0,0,0,3,4,3,0,6,0,7,0,11.6617850286409
1202,5,3,80.0,10400,1,1,3,3,0,0,5,2,2,0,5,7,4,1998,1998,1,1,12,13,2,0,3,4,2,2,4,0,6,0,6,0,866,866,1,0,1,0,866,913,0,1779,0,0,2,1,3,1,2,6,6,0,3,1,1998.0,2,2,546,5,5,2,198,36,0,0,0,0,3,4,1,0,2,3,8,4,12.19552218463499
1203,4,4,50.0,6000,1,1,3,3,0,0,3,2,2,0,0,5,7,1925,1997,1,1,13,14,2,0,3,4,0,4,4,3,6,0,6,0,884,884,1,0,1,0,884,464,0,1348,1,0,1,0,3,1,3,5,6,1,1,5,1960.0,3,1,216,5,5,0,0,0,208,0,0,0,3,4,1,0,4,3,8,4,11.669937760751916
1204,0,3,75.0,9750,1,1,3,3,4,0,5,2,2,0,2,7,4,2000,2001,1,1,12,13,1,113,2,4,2,2,4,3,6,0,6,0,1630,1630,1,0,1,0,1630,0,0,1630,0,0,2,0,3,1,2,6,6,1,5,1,2000.0,3,2,451,5,5,2,74,234,0,0,0,0,3,4,1,0,9,3,8,4,12.269052139516225
1205,0,3,78.0,10140,1,1,3,3,4,0,14,2,2,0,2,5,5,1975,1975,1,1,6,6,2,0,3,4,1,2,4,3,0,788,6,0,268,1056,1,0,1,0,1074,0,0,1074,1,0,1,1,3,1,3,6,6,0,3,1,1975.0,2,2,495,5,5,2,0,88,0,0,0,0,3,2,1,0,6,0,8,4,11.941462360646147
1206,0,3,90.0,14684,1,1,0,3,1,0,20,2,2,0,2,7,6,1990,1991,3,1,6,6,1,153,2,4,1,2,4,2,0,485,1,177,1496,2158,1,2,1,0,2196,0,0,2196,0,0,2,0,3,1,2,7,6,1,5,1,1990.0,2,3,701,5,5,2,84,70,0,0,0,0,3,4,1,0,5,3,8,4,12.513193308436527
1207,0,2,66.5,8900,1,1,3,3,4,0,20,2,2,0,2,4,3,1966,1966,1,1,6,6,2,0,3,4,1,4,4,3,5,1056,6,0,0,1056,1,4,1,0,1056,0,0,1056,1,0,1,0,2,1,3,5,6,0,3,5,1966.0,3,1,384,5,5,2,0,42,0,0,0,0,3,2,1,0,10,0,8,4,11.580593459194764
1208,0,3,70.0,9135,1,1,3,3,4,0,5,2,2,0,2,6,4,2003,2003,1,1,12,13,1,73,2,4,2,2,4,0,2,340,6,0,1342,1682,1,0,1,0,1700,0,0,1700,1,0,2,0,3,1,2,7,6,0,3,1,2003.0,2,2,544,5,5,2,192,23,0,0,0,0,3,4,1,0,4,0,8,4,12.206077645517675
1209,0,3,70.0,7763,1,1,3,3,4,0,12,2,2,0,2,5,6,1962,1980,1,1,8,8,2,0,3,2,1,4,4,3,5,504,1,108,319,931,1,4,1,0,1283,0,0,1283,1,0,1,0,3,1,3,6,6,0,3,5,1980.0,3,2,506,5,5,2,0,0,0,0,0,0,3,4,1,0,9,2,8,4,11.849404844423075
1210,0,3,85.0,10182,1,1,0,3,1,0,21,8,2,0,2,8,4,2006,2006,3,1,12,13,3,245,2,4,2,0,4,2,2,1220,6,0,440,1660,1,0,1,0,1660,0,0,1660,1,0,2,0,3,1,2,8,6,1,2,1,2006.0,2,2,500,5,5,2,322,50,0,0,0,0,3,4,1,0,4,0,6,5,12.577639650232573
1211,5,3,70.0,11218,1,1,3,3,4,0,20,2,2,0,5,6,4,1992,1992,1,1,13,14,2,0,2,4,2,2,4,3,6,0,6,0,1055,1055,1,0,1,0,1055,790,0,1845,0,0,2,1,3,1,2,8,6,1,5,1,1992.0,2,2,462,5,5,2,635,104,0,0,0,0,3,0,3,400,4,4,8,4,12.149507585033074
1212,4,3,152.0,12134,1,1,0,0,4,1,8,2,2,0,0,8,6,1988,2005,1,1,13,14,2,0,2,4,5,2,4,0,2,427,6,0,132,559,1,2,1,0,1080,672,0,1752,0,0,2,0,4,1,3,8,6,0,3,2,1988.0,2,2,492,5,5,2,325,12,0,0,0,0,3,4,1,0,5,4,8,4,12.007627804348722
1213,1,3,50.0,9340,1,1,3,3,4,0,7,2,2,0,2,4,5,1941,1950,3,1,8,8,2,0,3,4,1,4,4,3,5,344,6,0,328,672,1,4,1,0,672,0,0,672,1,0,1,0,2,1,3,4,6,0,3,1,1941.0,3,1,234,5,5,0,0,113,0,0,0,0,3,4,1,0,7,3,8,4,11.635151947212842
1214,8,3,71.0,10246,1,1,0,3,1,0,19,2,2,0,7,4,8,1965,2001,1,1,12,13,2,0,3,2,1,4,1,0,2,648,6,0,0,648,1,0,1,0,960,0,0,960,1,1,0,0,0,1,3,3,6,0,3,1,1965.0,3,1,364,5,5,2,88,0,0,0,0,0,3,4,1,0,4,0,8,4,11.884495917930655
1215,9,3,69.0,10205,1,1,0,3,4,0,12,2,2,0,6,5,4,1962,1962,1,1,8,8,2,0,3,4,1,4,4,0,1,784,6,0,141,925,1,4,1,0,999,0,0,999,1,0,1,0,3,1,3,6,6,0,3,1,1962.0,3,1,300,5,5,2,150,72,0,0,0,0,3,4,1,0,4,0,8,4,11.80932691294063
1216,0,3,99.0,7094,1,1,0,3,4,0,19,2,2,0,2,5,4,1966,1966,1,1,12,13,2,0,3,4,1,4,4,3,5,180,3,374,340,894,1,4,1,0,894,0,0,894,0,0,1,0,3,1,3,5,6,0,3,5,1966.0,2,1,384,5,5,2,0,0,0,0,0,0,3,2,1,0,4,1,8,4,11.736077016252437
1217,10,4,68.0,8930,1,1,3,3,4,0,19,5,2,2,0,6,4,1978,1978,1,1,12,13,2,0,3,4,3,3,2,4,4,0,4,0,0,0,1,4,1,0,1318,584,0,1902,0,0,2,0,4,2,3,8,6,0,3,1,1978.0,3,2,539,5,5,2,0,0,0,0,0,0,3,4,1,0,3,4,8,4,11.626263078808801
1218,0,1,72.0,8640,1,1,3,3,4,0,21,2,2,0,2,8,4,2009,2009,1,1,5,5,3,37,2,4,2,2,4,2,2,936,6,0,364,1300,1,0,1,0,1314,0,0,1314,1,0,2,0,3,1,2,6,6,0,3,1,2009.0,2,2,552,5,5,2,135,112,0,0,0,0,3,4,1,0,8,3,6,5,12.343470927093518
1219,4,4,52.0,6240,1,1,3,3,4,0,3,2,2,0,0,4,4,1947,1950,1,1,0,0,2,0,3,4,3,3,2,4,4,0,4,0,0,0,1,2,0,0,672,240,0,912,0,0,1,0,2,1,3,3,6,0,3,6,0.0,1,0,0,3,3,0,0,0,0,0,0,0,3,4,1,0,6,0,8,4,11.296024885689745
1220,12,4,21.0,1680,1,1,3,3,4,0,2,2,2,3,5,6,4,1971,1971,1,1,5,5,1,154,3,4,1,4,4,3,6,0,6,0,672,672,1,4,1,0,672,546,0,1218,0,0,1,1,3,1,3,7,6,0,3,6,0.0,1,0,0,3,3,0,201,0,0,0,0,0,3,4,1,0,3,0,8,0,11.424105180165641
1221,0,3,66.0,7800,1,1,0,3,4,0,12,2,2,0,2,5,4,1964,1964,1,1,13,14,2,0,3,4,1,4,4,3,5,312,3,600,0,912,1,4,1,0,912,0,0,912,0,0,1,0,2,1,3,5,6,0,3,1,1964.0,3,1,288,5,5,2,0,0,0,0,0,0,3,4,1,0,10,0,8,0,11.652696102959752
1222,0,3,55.0,8250,1,1,3,3,4,0,19,1,2,0,2,5,4,1968,1968,3,1,6,6,2,0,3,4,1,4,4,3,1,250,3,492,210,952,1,0,1,0,1211,0,0,1211,0,0,1,0,3,1,3,5,6,1,5,1,1968.0,3,1,322,5,5,2,0,63,0,0,0,0,3,4,1,0,7,2,8,4,11.805602541591771
1223,4,3,78.0,10496,1,1,3,3,4,0,12,0,2,0,0,6,5,1949,1950,1,1,13,14,1,209,3,4,1,4,4,2,5,196,6,0,844,1040,1,0,1,0,1168,678,0,1846,0,0,2,0,3,1,3,7,6,1,2,1,1949.0,3,1,315,5,5,2,0,0,0,0,0,0,3,1,1,0,0,1,8,4,11.870606902224589
1224,0,3,89.0,10680,1,1,3,3,4,0,12,2,2,0,2,5,2,1951,1951,3,1,13,14,1,19,3,4,1,4,0,3,3,756,6,0,1380,2136,1,4,0,0,2136,0,0,2136,0,0,2,0,4,1,3,7,4,0,3,5,1951.0,3,2,528,5,5,2,0,30,0,0,0,0,3,2,1,0,9,0,8,4,11.834291315386718
1225,5,3,60.0,15384,1,1,0,3,4,0,8,6,2,0,5,7,4,2004,2005,1,1,12,13,2,0,2,4,2,2,4,0,2,724,6,0,64,788,1,0,1,0,788,702,0,1490,1,0,2,1,3,1,2,8,6,1,2,1,2004.0,0,2,388,5,5,2,100,75,0,0,0,0,3,4,1,0,1,2,8,4,12.122696471358964
1226,8,3,65.0,10482,1,1,3,3,4,0,12,2,2,0,7,6,7,1958,1958,3,1,12,13,1,30,3,2,1,4,4,0,2,507,6,0,81,588,1,0,1,0,1138,0,0,1138,0,1,1,0,3,1,3,6,6,0,3,1,1958.0,2,1,264,5,5,2,224,0,0,0,0,0,3,3,1,0,5,1,8,4,11.884495917930655
1227,5,3,86.0,14598,1,1,0,3,1,0,21,1,2,0,5,6,4,2007,2007,1,1,12,13,3,38,2,4,2,2,4,2,6,0,6,0,894,894,1,0,1,0,894,1039,0,1933,0,0,2,1,4,1,2,9,6,1,2,3,2007.0,0,3,668,5,5,2,100,18,0,0,0,0,3,4,1,0,0,2,8,4,12.273735966890268
1228,0,3,72.0,8872,1,1,3,3,0,0,12,2,2,0,2,5,7,1965,2008,1,1,12,13,1,199,3,4,1,4,4,3,0,595,6,0,317,912,1,0,1,0,912,0,0,912,1,0,1,0,2,1,2,5,6,0,3,5,1992.0,3,2,576,5,5,2,0,240,0,0,0,0,3,4,1,0,11,2,8,4,11.898194668458824
1229,11,3,65.0,8769,1,1,3,3,0,0,16,2,2,4,2,9,4,2008,2008,3,1,8,8,1,308,0,4,2,0,4,3,2,1540,6,0,162,1702,1,0,1,0,1702,0,0,1702,1,0,1,1,1,1,0,7,6,1,2,1,2008.0,0,3,1052,5,5,2,0,72,0,0,224,0,3,4,1,0,9,2,6,5,12.813920618864572
1230,8,3,70.0,7910,1,1,3,3,4,0,12,2,2,0,7,5,4,1960,1960,3,1,3,6,2,0,3,4,1,4,4,3,0,666,6,0,409,1075,1,2,1,0,1507,0,0,1507,0,0,2,0,4,1,3,7,0,0,3,2,1960.0,3,1,404,5,5,2,0,0,0,0,0,0,3,1,1,0,7,2,8,4,11.751950239425476
1231,10,3,71.0,18890,1,1,0,3,4,0,19,1,5,2,0,5,4,1977,1977,5,1,9,10,2,1,3,4,1,2,4,3,2,498,5,211,652,1361,1,0,1,0,1361,1259,0,2620,0,0,2,2,4,2,3,12,6,1,5,3,1977.0,2,2,600,5,5,0,155,24,145,0,0,0,3,4,0,8300,7,1,8,4,12.154784614286669
1232,10,3,70.0,7728,1,1,3,3,4,0,12,2,2,2,7,5,5,1962,1962,3,1,13,14,1,73,3,4,1,4,4,0,0,803,6,0,303,1106,1,4,1,0,1190,0,0,1190,1,0,1,0,3,1,3,6,6,0,3,1,1962.0,3,2,540,5,5,2,0,18,0,0,0,0,3,1,1,0,4,0,8,4,11.794345471549745
1233,10,3,70.0,9842,1,1,3,3,2,0,12,2,2,2,2,4,4,1962,1962,1,1,6,6,2,0,3,4,3,3,2,4,4,0,4,0,0,0,1,4,1,0,1224,0,0,1224,0,0,2,0,2,2,3,6,6,0,3,4,1962.0,3,2,462,5,5,2,0,0,0,0,0,0,3,4,1,0,2,1,8,4,11.530775206233024
1234,0,3,73.0,12160,1,1,0,3,4,0,12,2,2,0,2,5,4,1959,1959,3,1,9,10,1,119,3,4,1,4,4,3,5,1000,6,0,188,1188,1,1,1,0,1188,0,0,1188,1,0,1,0,3,1,3,6,6,0,3,1,1959.0,2,2,531,5,5,2,0,0,0,0,0,0,3,2,1,0,4,4,0,0,11.863589378812122
1235,6,2,55.0,8525,1,1,3,0,4,0,18,2,2,0,5,5,5,1911,1950,1,1,8,8,2,0,3,4,2,4,4,0,6,0,6,0,940,940,1,4,0,0,1024,940,0,1964,0,0,1,1,4,1,3,7,6,0,3,6,0.0,1,0,0,3,3,0,0,192,0,0,0,0,3,4,1,0,10,2,8,0,11.775297421715827
1236,6,3,96.0,13132,1,1,3,3,4,0,6,2,2,0,5,5,4,1914,1950,1,1,13,14,2,0,3,4,0,2,4,2,6,0,6,0,747,747,1,2,1,0,892,892,0,1784,0,0,1,1,4,1,3,9,6,0,3,5,1914.0,3,1,180,1,1,0,203,40,0,0,0,0,3,4,1,0,6,0,8,4,11.841423131921784
1237,12,3,36.0,2628,1,1,3,3,4,0,16,2,2,3,5,7,4,2003,2003,1,1,12,15,3,62,2,4,2,2,4,3,6,0,6,0,764,764,1,0,1,0,764,862,0,1626,0,0,2,1,2,1,2,6,6,0,3,3,2003.0,2,2,474,5,5,2,0,27,0,0,0,0,3,4,1,0,5,4,8,4,12.075400019877524
1238,5,3,41.0,12393,1,1,1,3,2,0,5,2,2,0,5,7,4,2004,2005,1,1,12,13,2,0,2,4,2,2,4,3,6,0,6,0,847,847,1,0,1,0,847,1101,0,1948,0,0,2,1,4,1,2,8,6,1,2,3,2004.0,0,2,434,5,5,2,100,48,0,0,0,0,3,4,1,0,8,0,8,4,12.180759965737865
1239,0,3,63.0,13072,1,1,3,3,4,0,20,5,2,0,2,6,4,2005,2005,1,1,12,13,2,0,2,4,2,2,4,3,6,0,6,0,1141,1141,1,0,1,0,1141,0,0,1141,0,0,1,1,3,1,3,6,6,0,3,5,2005.0,3,2,484,5,5,2,0,0,0,0,0,0,3,4,1,0,2,0,8,0,11.86710429621008
1240,0,3,64.0,9037,1,1,0,1,4,0,23,2,2,0,2,8,4,2006,2006,3,1,12,13,1,12,2,4,2,2,4,0,2,428,6,0,1048,1476,1,0,1,0,1484,0,0,1484,0,0,2,0,2,1,0,6,6,1,2,1,2006.0,2,2,472,5,5,2,120,33,0,0,0,0,3,4,1,0,11,1,8,4,12.490879338036375
1241,5,3,65.0,8158,1,1,3,3,4,0,5,2,2,0,5,7,4,2003,2003,1,1,12,13,1,165,2,4,2,2,4,3,2,550,6,0,334,884,1,0,1,0,884,884,0,1768,1,0,2,1,3,1,2,8,6,0,3,1,2003.0,2,2,543,5,5,2,0,63,0,0,0,0,3,4,1,0,6,2,8,4,12.323415584358154
1242,0,3,83.0,9849,1,1,3,3,4,0,21,2,2,0,2,7,5,2007,2007,3,1,12,13,3,0,2,4,2,2,4,0,6,0,6,0,1689,1689,1,0,1,0,1689,0,0,1689,0,0,2,0,3,1,2,7,6,0,3,1,2007.0,2,3,954,5,5,2,0,56,0,0,0,0,3,4,1,0,5,1,6,5,12.42250975887691
1243,9,3,85.0,10625,1,1,3,3,4,0,14,2,2,0,6,7,5,1974,1974,1,1,9,10,1,42,3,4,1,2,4,1,2,885,3,168,0,1053,1,4,1,0,1173,0,0,1173,1,0,2,0,3,1,2,6,6,2,5,1,1974.0,2,2,528,5,5,2,0,120,0,0,0,0,3,2,1,0,0,4,8,3,12.04355959836804
1244,0,3,107.0,13891,1,1,3,3,4,0,16,2,2,0,2,10,4,2006,2006,1,1,12,13,2,0,0,4,2,0,1,1,2,1386,6,0,690,2076,1,0,1,0,2076,0,0,2076,1,0,2,1,2,1,0,7,6,1,2,1,2006.0,0,3,850,5,5,2,216,229,0,0,0,0,3,4,1,0,8,0,6,5,13.049794835104814
1245,6,3,74.0,11435,1,1,0,1,0,1,6,2,2,0,5,8,6,1929,1950,1,1,3,12,2,0,3,4,2,2,4,3,6,0,6,0,792,792,1,1,1,0,792,725,0,1517,0,0,1,0,3,1,2,7,6,2,2,5,1931.0,3,2,400,5,5,2,0,0,0,0,0,0,3,4,1,0,5,0,8,4,12.345838935721968
1246,8,3,78.0,12090,1,1,3,3,4,0,14,2,2,0,7,6,6,1984,2003,3,1,12,13,1,38,3,4,1,2,4,3,6,0,6,0,585,585,1,0,1,0,1140,728,0,1868,0,0,3,1,3,1,3,7,6,1,5,3,1984.0,0,2,477,5,5,2,268,112,0,0,147,0,3,4,1,0,0,1,8,0,12.089544447235971
1247,5,1,65.0,8125,1,1,3,3,4,0,21,2,2,0,5,7,4,2005,2006,1,1,12,13,2,0,2,4,2,2,4,3,6,0,6,0,756,756,1,0,1,0,756,797,0,1553,0,0,2,1,3,1,2,6,6,0,3,1,2005.0,2,2,615,5,5,2,0,45,0,0,0,0,3,4,1,0,2,0,6,5,12.136191879981927
1248,8,3,73.0,12328,1,1,0,3,4,0,11,2,2,0,7,6,4,1976,1976,1,1,6,6,1,213,3,4,1,4,4,0,2,539,6,0,473,1012,1,4,1,0,1034,0,0,1034,1,0,1,0,3,1,3,6,6,0,3,1,1976.0,3,3,888,5,5,2,0,0,0,0,0,0,3,4,1,0,4,4,8,4,12.042971193457888
1249,7,4,60.0,9600,1,0,3,3,4,0,17,2,2,0,4,6,4,1917,1950,1,1,0,0,2,0,3,4,0,2,4,3,5,319,6,0,416,735,4,1,0,0,1134,924,0,2058,0,0,1,1,3,1,3,8,6,1,2,5,1950.0,3,2,396,1,1,1,0,0,259,0,0,0,3,4,1,0,3,2,8,4,11.771443882099636
1250,0,3,60.0,7200,1,1,3,3,4,0,12,2,2,0,2,5,6,1950,1950,1,1,8,8,2,0,3,4,1,4,4,3,1,534,5,96,246,876,1,4,1,0,988,0,0,988,0,0,1,0,3,1,3,6,6,0,3,1,1950.0,3,1,276,5,5,2,0,80,0,0,0,0,3,4,1,0,4,1,8,4,11.686887175419702
1251,0,3,93.0,11160,1,1,3,3,0,0,12,2,2,0,2,7,4,1968,1968,3,1,3,3,2,0,2,4,1,4,4,3,0,1065,6,0,1045,2110,1,0,1,0,2110,0,0,2110,1,0,2,1,3,1,0,8,6,2,5,1,1968.0,0,2,522,5,5,2,0,0,0,0,0,0,3,4,1,0,3,4,8,4,12.404927602627597
1252,11,3,88.5,3136,1,1,0,3,0,0,16,2,2,4,2,7,4,2003,2003,1,1,12,15,3,105,2,4,2,2,4,3,6,0,6,0,1405,1405,1,0,1,0,1405,0,0,1405,0,0,2,0,2,1,2,6,6,1,2,1,2003.0,2,2,478,5,5,2,148,36,0,0,0,0,3,4,1,0,2,0,8,4,12.053801032483948
1253,0,3,62.0,9858,1,1,3,3,4,0,11,2,2,0,2,5,5,1968,1968,1,1,6,6,2,0,3,4,1,4,4,3,1,510,6,0,354,864,1,4,1,0,874,0,0,874,1,0,1,0,3,1,3,5,6,0,3,1,1968.0,2,1,288,5,5,2,33,0,0,0,0,0,3,1,3,600,10,3,8,4,11.775297421715827
1254,5,3,68.0,17542,1,1,0,3,4,0,24,2,2,0,5,7,6,1974,2003,1,1,13,14,2,0,2,4,1,4,4,1,3,125,0,1031,36,1192,1,4,1,0,1516,651,0,2167,1,0,2,1,3,1,2,9,6,2,2,1,1974.0,2,2,518,5,5,2,220,47,0,0,0,0,3,2,1,0,6,1,8,4,12.59133844767558
1255,5,3,60.0,6931,1,1,3,3,4,0,7,2,2,0,5,7,4,2003,2004,1,1,12,13,3,50,2,4,2,2,4,3,6,0,6,0,746,746,1,0,1,0,760,896,0,1656,0,0,2,1,3,1,2,7,6,1,2,3,2003.0,0,2,397,5,5,2,178,128,0,0,0,0,3,4,1,0,6,2,8,4,12.016128107502663
1256,4,4,52.0,6240,1,1,3,3,4,0,3,2,2,0,0,6,5,1931,1950,1,1,13,14,2,0,3,4,0,4,0,3,3,425,6,0,459,884,1,4,1,0,959,408,0,1367,0,0,1,0,3,1,3,6,6,1,2,5,1978.0,3,1,560,5,5,2,0,0,0,0,120,0,3,4,1,0,10,1,8,4,11.755879486687114
1257,0,3,91.0,14303,1,1,0,3,0,0,15,2,2,0,2,8,4,1994,1994,3,1,6,6,1,279,2,4,2,2,4,1,2,1314,6,0,672,1986,1,0,1,0,1987,0,0,1987,1,0,2,0,2,1,2,7,6,1,5,1,1994.0,0,2,691,5,5,2,262,36,0,0,0,0,3,4,1,0,7,2,8,4,12.616528611893466
1258,1,3,56.0,4060,1,1,3,3,0,0,7,1,2,0,2,5,7,1922,1950,1,1,13,14,2,0,3,4,2,1,4,3,6,0,6,0,864,864,1,0,1,0,864,0,0,864,0,0,1,0,2,1,3,4,6,0,3,6,0.0,1,0,0,3,3,2,0,96,0,0,0,0,3,4,1,0,6,3,8,4,11.511934974596555
1259,8,3,59.0,9587,1,1,0,3,4,0,8,2,2,0,7,7,4,2005,2005,1,1,12,13,3,120,2,4,2,2,4,1,2,655,6,0,201,856,1,0,1,0,1166,0,0,1166,1,0,2,0,2,1,2,5,6,0,3,1,2005.0,0,2,400,5,5,2,212,0,0,0,0,0,3,4,1,0,6,2,8,4,12.154784614286669
1260,0,3,65.0,9750,1,1,3,3,2,0,12,2,2,0,2,6,7,1969,1969,1,1,6,6,2,0,3,4,1,2,4,3,0,602,3,438,14,1054,1,2,1,0,1054,0,0,1054,1,0,1,1,3,1,3,6,6,0,3,1,1969.0,3,2,460,5,5,2,180,0,0,0,80,0,3,4,1,0,6,2,8,4,11.925041738291691
1261,5,3,65.0,24682,1,1,2,3,1,0,8,6,2,0,5,6,4,1999,1999,1,1,12,13,2,0,3,4,2,2,4,3,6,0,6,0,841,841,1,0,1,0,892,783,0,1675,0,0,2,1,3,1,3,7,6,1,5,3,1999.0,0,2,502,5,5,2,0,103,0,0,0,0,3,4,1,0,5,3,8,4,12.106257835094581
1262,0,3,80.0,9600,1,1,3,3,4,0,12,2,2,0,2,5,5,1956,1956,3,1,8,8,2,0,3,4,1,4,4,3,5,504,6,0,546,1050,1,2,1,0,1050,0,0,1050,0,0,1,0,2,1,3,5,6,0,3,1,1956.0,3,1,338,5,5,2,0,0,0,0,0,0,3,4,1,0,5,3,8,4,11.766799946849089
1263,4,3,80.0,11250,1,1,3,3,4,0,4,2,2,0,0,4,4,1957,1989,1,1,13,14,2,0,3,4,1,4,4,0,6,0,6,0,1104,1104,1,0,1,0,1104,684,0,1788,1,0,1,0,5,1,3,8,3,2,5,1,1957.0,3,1,304,5,5,2,120,0,0,0,0,0,3,4,1,0,10,3,8,4,11.992266613576144
